hospital_id,hospital_name,hospital_type,department,address,city,district,lat,lon,phone,weekday_open,weekday_close,weekend_open,has_weekend,night_service,is_emergency,emergency_level
H01602,횡성군갑천면하대보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 갑천면 갑천로 595, (갑천면)",횡성군,갑천면,37.5379866,128.1615593,033-345-9398,,,,0,0,0,NONE
H01603,횡성군공근면가곡보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 공근면 금계로가곡1길 3, (공근면)",횡성군,공근면,37.5714568,127.9853193,033-342-3404,,,,0,0,0,NONE
H01604,횡성군둔내면화동보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 둔내면 경강로 5369, (화동보건진료소)",횡성군,둔내면,37.5677096,128.2279335,033-345-2283,,,,0,0,0,NONE
H01605,횡성군서원면유현보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 서원면 경강로유현11길 2, (서원면)",횡성군,서원면,37.527296,127.8849475,033-342-0087,,,,0,0,0,NONE
H01606,횡성군안흥면소사보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 안흥면 봉화로소사9길 43, (소사보건소)",횡성군,안흥면,37.4645183,128.15349,033-342-9704,,,,0,0,0,NONE
H01607,횡성군우천면정금보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 우천면 하궁로 21, (우천면)",횡성군,우천면,37.5034047,128.1053808,033-342-2606,,,,0,0,0,NONE
H01608,횡성군청일면봉덕진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 횡성군 청일면 봉덕로 305, (봉덕보건진료소)",횡성군,청일면,37.5705129,128.1808645,033-342-5619,,,,0,0,0,NONE
H01609,흘리보건진료소,PUBLIC,"내과, 가정의학과","강원특별자치도 고성군 간성읍 흘리길 190, (흘리보건진료소)",고성군,간성읍,38.2643692,128.3740351,033-681-3373,,,,0,0,0,NONE
H01610,평창군보건의료원,OTHER,내과,"강원특별자치도 평창군 평창읍 노성로 11, (평창읍)",평창군,평창읍,37.3689437,128.3907514,033-332-4000,,,,0,0,1,LOCAL
H01611,화천군보건의료원,OTHER,내과,"강원특별자치도 화천군 화천읍 강변로 111, (화천읍)",화천군,화천읍,38.1072753,127.7090784,033-441-4000,,,,0,0,1,LOCAL
H01612,365다담은한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 춘천시 춘천로 188-0,  10층 (효자동)",춘천시,춘천로,37.8762547,127.7352717,033-910-0993,,,,0,0,0,NONE
H01613,강남한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 원주시 양지로 80-0,  6층 (반곡동)",원주시,양지로,37.3279898,127.9861972,033-734-5844,,,,0,0,0,NONE
H01614,바른몸한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 원주시 시청로 528-0,  3~5층 (관설동)",원주시,시청로,37.3151448,127.9659907,033-765-7501,,,,0,0,0,NONE
H01615,상지대학교부속 한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 원주시 상지대길 80-0,  (우산동)",원주시,상지대길,37.3704256,127.9342834,033-732-2111,,,,0,0,0,NONE
H01616,신원주한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 원주시 지정면 신지정로 190-0,  5~6층",원주시,지정면,37.3743103,127.875889,033-734-7500,,,,0,0,0,NONE
H01617,한가온한방병원,ORIENTAL,"한방내과, 한방부인과, 한방소아과, 침구과, 한방재활의학과","강원특별자치도 강릉시 솔올로 35-0, 3층~6층",강릉시,솔올로,37.7651376,128.8778692,033-655-7579,,,,0,0,0,NONE
H01618,감초당한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 동해시 발한로 213-1, (발한동)",동해시,발한로,37.54857,129.1085608,033-535-5385,,,,0,0,0,NONE
H01619,강남세종한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 동면 춘천로449번길 30-1, 4층",춘천시,동면,37.8949435,127.7540826,033-244-1275,,,,0,0,0,NONE
H01620,강남한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 남원로 441-2, 1층 (명륜동)",원주시,남원로,37.3256311,127.9407775,033-762-1275,,,,0,0,0,NONE
H01621,강릉동양한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 신대학길 23, 6층 (금학동)",강릉시,신대학길,37.7533843,128.895486,033-643-7575,,,,0,0,0,NONE
H01622,강릉한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 문화의길8번길 18, 1~2층 (임당동)",강릉시,문화의길8번길,37.7556675,128.8961251,033-644-1075,,,,0,0,0,NONE
H01623,강원한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 남산면 강촌로 335, 1층",춘천시,남산면,37.7912939,127.6452505,033-262-7589,,,,0,0,0,NONE
H01624,거두리한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 동내면 춘천순환로 64, 1,2층",춘천시,동내면,37.8552831,127.750965,033-264-2625,,,,0,0,0,NONE
H01625,거북이한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 경강로 2109, 2층 (임당동, 문선빌딩)",강릉시,경강로,37.7556928,128.8972549,033-646-1054,,,,0,0,0,NONE
H01626,거북이한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 소초면 장막1길 15, (소초면)",원주시,소초면,37.4080335,127.9559302,033-748-3322,,,,0,0,0,NONE
H01627,건영한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 평창군 평창읍 백오로 60, 60",평창군,평창읍,37.3676229,128.3932529,033-332-7511,,,,0,0,0,NONE
H01628,경인한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 홍천군 남면 양덕원로 55, (남면)",홍천군,남면,37.6142832,127.7681904,033-432-4064,,,,0,0,0,NONE
H01629,경희 고성한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 고성군 간성읍 간성로 62, 일미향",고성군,간성읍,38.3795373,128.4683224,033-681-6260,,,,0,0,0,NONE
H01630,경희 용한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 태백시 장성로 46-1, (장성동)",태백시,장성로,37.1009769,129.0103351,033-582-8801,,,,0,0,0,NONE
H01631,경희 해맑은한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 시청로 98, 2층 (무실동)",원주시,시청로,37.335933,127.9287734,033-744-1075,,,,0,0,0,NONE
H01632,경희공감한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 교동광장로 117, (교동)",강릉시,교동광장로,37.7648874,128.8777989,033-642-8868,,,,0,0,0,NONE
H01633,경희기운찬한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 성덕포남로 45-8, 2층 203호 (입암동, 덕양빌딩)",강릉시,성덕포남로,37.7593012,128.9194599,033-647-9966,,,,0,0,0,NONE
H01634,경희나무한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 백간길 25, 2층 (단계동)",원주시,백간길,37.3520827,127.9263005,033-744-1175,,,,0,0,0,NONE
H01635,경희다인한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 지정면 신지정로 322, 301,302호",원주시,지정면,37.3825827,127.8724962,033-900-1148,,,,0,0,0,NONE
H01636,경희동의보감한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 주문진읍 주문로 67-1, 2층",강릉시,주문진읍,37.8899904,128.8257147,033-661-9899,,,,0,0,0,NONE
H01637,경희미려한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 서원대로 406, 4층 (단구동, 리더스타워)",원주시,서원대로,37.3302107,127.9496766,033-744-8575,,,,0,0,0,NONE
H01638,경희바른한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 동해대로 4202, 2층 1호 (교동)",속초시,동해대로,38.1945496,128.5790825,033-637-1075,,,,0,0,0,NONE
H01639,경희부부한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 솔올로5번길 12-7, 3층 (교동)",강릉시,솔올로5번길,37.7634483,128.8761488,033-645-6110,,,,0,0,0,NONE
H01640,경희약손한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 동해시 청운1길 52, (쇄운동)",동해시,청운1길,37.4859527,129.1089113,033-522-4246,,,,0,0,0,NONE
H01641,경희으뜸한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 태백시 황지로 89, 경희 으뜸한의원 (황지동)",태백시,황지로,37.1668345,128.9916666,033-553-5353,,,,0,0,0,NONE
H01642,경희장수한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 춘천로 181, (운교동)",춘천시,춘천로,37.8767383,127.7343186,033-241-0061,,,,0,0,0,NONE
H01643,경희장수한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 태백시 황지로 157, (황지동)",태백시,황지로,37.1725534,128.9918786,033-553-3020,,,,0,0,0,NONE
H01644,경희죽서루한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 삼척시 진주로 25, 신한은행 1층 (남양동)",삼척시,진주로,37.443009,129.1637851,033-575-9790,,,,0,0,0,NONE
H01645,경희중앙한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 중앙로147번길 16, 2층 31,32호 (중앙동)",속초시,중앙로147번길,38.2045154,128.5902363,033-637-9975,,,,0,0,0,NONE
H01646,경희진한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 후석로 12, 3층 302호 (석사동)",춘천시,후석로,37.8561315,127.7395676,033-256-7575,,,,0,0,0,NONE
H01647,경희코스모스한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 지석로 89, (석사동)",춘천시,지석로,37.8510191,127.7452409,033-264-7510,,,,0,0,0,NONE
H01648,경희한사랑한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 용지로 23, 105호 (입암동)",강릉시,용지로,37.7536811,128.9115062,033-643-1072,,,,0,0,0,NONE
H01649,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 동내면 춘천순환로 58, (동내면)",춘천시,동내면,37.8551213,127.7503301,033-253-0392,,,,0,0,0,NONE
H01650,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 향교길 56, (명륜동)",원주시,향교길,37.3392718,127.9512211,033-765-5213,,,,0,0,0,NONE
H01651,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 태백시 번영로 367-1, (황지동)",태백시,번영로,37.1718081,128.9936003,033-552-2525,,,,0,0,0,NONE
H01652,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 홍천군 홍천읍 홍천로 366, 4층",홍천군,홍천읍,37.6890034,127.8859089,033-434-1463,,,,0,0,0,NONE
H01653,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 중앙로 24, 2층 202호 (교동)",속초시,중앙로,38.1986541,128.5799137,033-635-2920,,,,0,0,0,NONE
H01654,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 동해시 일출로 2-1, (발한동)",동해시,일출로,37.5495252,129.1092693,033-535-7177,,,,0,0,0,NONE
H01655,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 영월군 영월읍 중앙로 14, (영월읍)",영월군,영월읍,37.1834329,128.4652233,033-375-7875,,,,0,0,0,NONE
H01656,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 정선군 사북읍 사북중앙로 25, (사북읍)",정선군,사북읍,37.227078,128.8175644,033-591-1175,,,,0,0,0,NONE
H01657,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 양양군 양양읍 남문5길 4-1, (양양읍)",양양군,양양읍,38.0749552,128.622282,033-671-1072,,,,0,0,0,NONE
H01658,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 횡성군 횡성읍 태기로 26, (횡성읍)",횡성군,횡성읍,37.4908998,127.9861902,033-345-7510,,,,0,0,0,NONE
H01659,경희한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 율곡로 2837, 1층 (옥천동)",강릉시,율곡로,37.7573125,128.8974619,033-922-7510,,,,0,0,0,NONE
H01660,경희해문한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 능라동길 70, 409호 (무실동)",원주시,능라동길,37.3337964,127.9302031,033-748-1640,,,,0,0,0,NONE
H01661,경희후한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 능라동길 31, 2~3층 (무실동)",원주시,능라동길,37.3335361,127.9283193,033-766-5075,,,,0,0,0,NONE
H01662,경희힘찬한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 교동광장로 106, 3층 (교동)",강릉시,교동광장로,37.7644503,128.876063,033-648-1075,,,,0,0,0,NONE
H01663,계수나무한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 치악로 1482, (단구동)",원주시,치악로,37.317484,127.9690606,033-765-1075,,,,0,0,0,NONE
H01664,고려한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 남원로 656, (명륜동)",원주시,남원로,37.3411667,127.9539564,033-766-8212,,,,0,0,0,NONE
H01665,고리한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 춘천로 185, 3층 302호 (운교동)",춘천시,춘천로,37.8767557,127.7348892,033-910-0809,,,,0,0,0,NONE
H01666,고성우리한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 고성군 거진읍 거탄진로 114, (사유에듀)",고성군,거진읍,38.4451727,128.4543476,033-682-9119,,,,0,0,0,NONE
H01667,광동한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 동해대로 3929, (조양동)",속초시,동해대로,38.1856459,128.600817,033-636-1075,,,,0,0,0,NONE
H01668,광동한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 공지로 224, (효자동)",춘천시,공지로,37.8631709,127.7390057,033-263-7553,,,,0,0,0,NONE
H01669,광동한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 치악로 1793, (개운동)",원주시,치악로,37.3422851,127.9550353,033-766-3900,,,,0,0,0,NONE
H01670,광인당한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 남원로 623, 2층 (명륜동)",원주시,남원로,37.3389402,127.9515914,033-766-7500,,,,0,0,0,NONE
H01671,광제한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 강릉시 주문진읍 매맥이윗길 2, 2",강릉시,주문진읍,37.880514,128.8260682,033-661-4649,,,,0,0,0,NONE
H01672,광제한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 동해시 효자로 687-1, (효가동)",동해시,효자로,37.4928864,129.1092933,033-521-7560,,,,0,0,0,NONE
H01673,구명한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 중앙로 92, (청학동)",속초시,중앙로,38.2015686,128.5862043,033-633-3036,,,,0,0,0,NONE
H01674,권한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 치악로 1521, 2층 (관설동, 고려빌딩)",원주시,치악로,37.3199669,127.9653249,033-765-7657,,,,0,0,0,NONE
H01675,금강푸른한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 속초시 동해대로 4293, (교동)",속초시,동해대로,38.1990178,128.5713112,033-638-1075,,,,0,0,0,NONE
H01676,기린한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 장미공원길 67-16, 단계메디컬센터 4층 (단계동)",원주시,장미공원길,37.3458599,127.9312001,033-747-8333,,,,0,0,0,NONE
H01677,기운내한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 남원로534번길 54, 202호 (단구동)",원주시,남원로534번길,37.3282869,127.9519113,033-761-1997,,,,0,0,0,NONE
H01678,길한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 중앙로 82-1, (중앙로2가)",춘천시,중앙로,37.8785081,127.7251396,033-241-8330,,,,0,0,0,NONE
H01679,김진수한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 홍천군 화촌면 굽들길 61-2, (화촌면)",홍천군,화촌면,37.7634311,127.9460083,033-432-3308,,,,0,0,0,NONE
H01680,김형수한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 후석로326번길 14, 3층 (후평동)",춘천시,후석로326번길,37.8803098,127.7514549,033-242-8825,,,,0,0,0,NONE
H01681,김희성한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 원주시 능라동길 3, 304호 (무실동)",원주시,능라동길,37.3315842,127.9261786,033-747-1875,,,,0,0,0,NONE
H01682,남궁현 한의원,ORIENTAL,"한방내과, 침구과","강원특별자치도 춘천시 안마산로 225, (퇴계동)",춘천시,안마산로,37.8493751,127.7389612,033-262-1080,,,,0,0,0,NONE
